country,date,sector,value,timestamp,rounded_value,Treat,ln_value,Lockdown,Lockdown*Treat
India,01-01-2019,Power,3.33652,1546300800,3.337,0,1.204928348,1,0
India,02-01-2019,Power,3.37735,1546387200,3.377,0,1.217091378,1,0
India,03-01-2019,Power,3.41498,1546473600,3.415,0,1.228171636,1,0
India,04-01-2019,Power,3.44822,1546560000,3.448,0,1.237858156,1,0
India,05-01-2019,Power,3.42226,1546646400,3.422,0,1.230301152,1,0
India,06-01-2019,Power,3.25412,1546732800,3.254,0,1.179921886,1,0
India,07-01-2019,Power,3.34851,1546819200,3.349,0,1.208515471,1,0
India,08-01-2019,Power,3.46491,1546905600,3.465,0,1.242686658,1,0
India,09-01-2019,Power,3.4555,1546992000,3.456,0,1.239967165,1,0
India,10-01-2019,Power,3.46097,1547078400,3.461,0,1.241548897,1,0
India,11-01-2019,Power,3.51453,1547164800,3.515,0,1.256905804,1,0
India,12-01-2019,Power,3.49405,1547251200,3.494,0,1.251061522,1,0
India,13-01-2019,Power,3.31512,1547337600,3.315,0,1.198493822,1,0
India,14-01-2019,Power,3.22422,1547424000,3.224,0,1.170691061,1,0
India,15-01-2019,Power,3.3086,1547510400,3.309,0,1.196525139,1,0
India,16-01-2019,Power,3.38827,1547596800,3.388,0,1.220319467,1,0
India,17-01-2019,Power,3.40694,1547683200,3.407,0,1.225814528,1,0
India,18-01-2019,Power,3.46597,1547769600,3.466,0,1.242992536,1,0
India,19-01-2019,Power,3.45974,1547856000,3.46,0,1.241193442,1,0
India,20-01-2019,Power,3.33515,1547942400,3.335,0,1.204517656,1,0
India,21-01-2019,Power,3.30685,1548028800,3.307,0,1.195996075,1,0
India,22-01-2019,Power,3.27855,1548115200,3.279,0,1.187401251,1,0
India,23-01-2019,Power,3.41771,1548201600,3.418,0,1.228970736,1,0
India,24-01-2019,Power,3.35867,1548288000,3.359,0,1.211545062,1,0
India,25-01-2019,Power,3.3001,1548374400,3.3,0,1.193952771,1,0
India,26-01-2019,Power,3.07656,1548460800,3.077,0,1.12381209,1,0
India,27-01-2019,Power,3.07064,1548547200,3.071,0,1.121886009,1,0
India,28-01-2019,Power,3.23833,1548633600,3.238,0,1.175057765,1,0
India,29-01-2019,Power,3.31421,1548720000,3.314,0,1.198219285,1,0
India,30-01-2019,Power,3.39251,1548806400,3.393,0,1.22157006,1,0
India,31-01-2019,Power,3.37172,1548892800,3.372,0,1.215423,1,0
India,01-02-2019,Power,3.30241,1548979200,3.302,0,1.194652505,1,0
India,02-02-2019,Power,3.29241,1549065600,3.292,0,1.191619819,1,0
India,03-02-2019,Power,3.19179,1549152000,3.192,0,1.160581888,1,0
India,04-02-2019,Power,3.27282,1549238400,3.273,0,1.185651999,1,0
India,05-02-2019,Power,3.43398,1549324800,3.434,0,1.233719938,1,0
India,06-02-2019,Power,3.41987,1549411200,3.42,0,1.229602539,1,0
India,07-02-2019,Power,3.2839,1549497600,3.284,0,1.18903174,1,0
India,08-02-2019,Power,3.33898,1549584000,3.339,0,1.205665371,1,0
India,09-02-2019,Power,3.34278,1549670400,3.343,0,1.206802796,1,0
India,10-02-2019,Power,3.27115,1549756800,3.271,0,1.185141605,1,0
India,11-02-2019,Power,3.29831,1549843200,3.298,0,1.193410216,1,0
India,12-02-2019,Power,3.33898,1549929600,3.339,0,1.205665371,1,0
India,13-02-2019,Power,3.41107,1550016000,3.411,0,1.227026025,1,0
India,14-02-2019,Power,3.40971,1550102400,3.41,0,1.226627244,1,0
India,15-02-2019,Power,3.35827,1550188800,3.358,0,1.21142596,1,0
India,16-02-2019,Power,3.32002,1550275200,3.32,0,1.199970807,1,0
India,17-02-2019,Power,3.28178,1550361600,3.282,0,1.188385958,1,0
India,18-02-2019,Power,3.32367,1550448000,3.324,0,1.201069594,1,0
India,19-02-2019,Power,3.46769,1550534400,3.468,0,1.243488666,1,0
India,20-02-2019,Power,3.43794,1550620800,3.438,0,1.234872455,1,0
India,21-02-2019,Power,3.43612,1550707200,3.436,0,1.234342928,1,0
India,22-02-2019,Power,3.42656,1550793600,3.427,0,1.231556842,1,0
India,23-02-2019,Power,3.4217,1550880000,3.422,0,1.230137504,1,0
India,24-02-2019,Power,3.33384,1550966400,3.334,0,1.204124793,1,0
India,25-02-2019,Power,3.37625,1551052800,3.376,0,1.216765626,1,0
India,26-02-2019,Power,3.41866,1551139200,3.419,0,1.229248661,1,0
India,27-02-2019,Power,3.38922,1551225600,3.389,0,1.220599806,1,0
India,28-02-2019,Power,3.37435,1551312000,3.374,0,1.216202713,1,0
India,01-03-2019,Power,3.4755,1551398400,3.476,0,1.245738354,1,0
India,02-03-2019,Power,3.38915,1551484800,3.389,0,1.220579152,1,0
India,03-03-2019,Power,3.28718,1551571200,3.287,0,1.190030054,1,0
India,04-03-2019,Power,3.40433,1551657600,3.404,0,1.225048151,1,0
India,05-03-2019,Power,3.4928,1551744000,3.493,0,1.250703707,1,0
India,06-03-2019,Power,3.5054,1551830400,3.505,0,1.254304637,1,0
India,07-03-2019,Power,3.59478,1551916800,3.595,0,1.279482793,1,0
India,08-03-2019,Power,3.56929,1552003200,3.569,0,1.272366696,1,0
India,09-03-2019,Power,3.54455,1552089600,3.545,0,1.265411213,1,0
India,10-03-2019,Power,3.48931,1552176000,3.489,0,1.249704009,1,0
India,11-03-2019,Power,3.59357,1552262400,3.594,0,1.279146137,1,0
India,12-03-2019,Power,3.63151,1552348800,3.632,0,1.28964854,1,0
India,13-03-2019,Power,3.63272,1552435200,3.633,0,1.289981679,1,0
India,14-03-2019,Power,3.58902,1552521600,3.589,0,1.277879185,1,0
India,15-03-2019,Power,3.52741,1552608000,3.527,0,1.260563891,1,0
India,16-03-2019,Power,3.52467,1552694400,3.525,0,1.259786815,1,0
India,17-03-2019,Power,3.45046,1552780800,3.45,0,1.238507555,1,0
India,18-03-2019,Power,3.59433,1552867200,3.594,0,1.279357604,1,0
India,19-03-2019,Power,3.65807,1552953600,3.658,0,1.296935686,1,0
India,20-03-2019,Power,3.66065,1553040000,3.661,0,1.297640727,1,0
India,21-03-2019,Power,3.2248,1553126400,3.225,0,1.170870933,1,0
India,22-03-2019,Power,3.38961,1553212800,3.39,0,1.220714871,1,0
India,23-03-2019,Power,3.54106,1553299200,3.541,0,1.264426117,1,0
India,24-03-2019,Power,3.53256,1553385600,3.533,0,1.262022821,1,0
India,25-03-2019,Power,3.65746,1553472000,3.657,0,1.296768917,1,0
India,26-03-2019,Power,3.6573,1553558400,3.657,0,1.29672517,1,0
India,27-03-2019,Power,3.71497,1553644800,3.715,0,1.312370603,1,0
India,28-03-2019,Power,3.75276,1553731200,3.753,0,1.322491569,1,0
India,29-03-2019,Power,3.79768,1553817600,3.798,0,1.334390354,1,0
India,30-03-2019,Power,3.84396,1553904000,3.844,0,1.346503085,1,0
India,31-03-2019,Power,3.48703,1553990400,3.487,0,1.249050371,1,0
India,01-04-2019,Power,3.56375,1554076800,3.564,0,1.270813361,1,0
India,02-04-2019,Power,3.7147,1554163200,3.715,0,1.312297921,1,0
India,03-04-2019,Power,3.77419,1554249600,3.774,0,1.32818579,1,0
India,04-04-2019,Power,3.82806,1554336000,3.828,0,1.342358147,1,0
India,05-04-2019,Power,3.7399,1554422400,3.74,0,1.319058873,1,0
India,06-04-2019,Power,3.6639,1554508800,3.664,0,1.298528154,1,0
India,07-04-2019,Power,3.37784,1554595200,3.378,0,1.217236452,1,0
India,08-04-2019,Power,3.68313,1554681600,3.683,0,1.303762934,1,0
India,09-04-2019,Power,3.64002,1554768000,3.64,0,1.291989176,1,0
India,10-04-2019,Power,3.68022,1554854400,3.68,0,1.302972533,1,0
India,11-04-2019,Power,3.62621,1554940800,3.626,0,1.288188026,1,0
India,12-04-2019,Power,3.745,1555027200,3.745,0,1.320421617,1,0
India,13-04-2019,Power,3.71057,1555113600,3.711,0,1.311185504,1,0
India,14-04-2019,Power,3.59375,1555200000,3.594,0,1.279196226,1,0
India,15-04-2019,Power,3.65397,1555286400,3.654,0,1.295814248,1,0
India,16-04-2019,Power,3.42846,1555372800,3.428,0,1.232111181,1,0
India,17-04-2019,Power,3.23853,1555459200,3.239,0,1.175119523,1,0
India,18-04-2019,Power,3.3264,1555545600,3.326,0,1.201890638,1,0
India,19-04-2019,Power,3.40515,1555632000,3.405,0,1.225288991,1,0
India,20-04-2019,Power,3.47238,1555718400,3.472,0,1.244840238,1,0
India,21-04-2019,Power,3.37129,1555804800,3.371,0,1.21529546,1,0
India,22-04-2019,Power,3.55612,1555891200,3.556,0,1.268670063,1,0
India,23-04-2019,Power,3.57797,1555977600,3.578,0,1.2747956,1,0
India,24-04-2019,Power,3.66417,1556064000,3.664,0,1.298601843,1,0
India,25-04-2019,Power,3.79696,1556150400,3.797,0,1.334200747,1,0
India,26-04-2019,Power,3.79906,1556236800,3.799,0,1.334753668,1,0
India,27-04-2019,Power,3.79013,1556323200,3.79,0,1.332400319,1,0
India,28-04-2019,Power,3.63279,1556409600,3.633,0,1.290000948,1,0
India,29-04-2019,Power,3.74049,1556496000,3.74,0,1.319216619,1,0
India,30-04-2019,Power,3.60878,1556582400,3.609,0,1.283369765,1,0
India,01-05-2019,Power,3.48792,1556668800,3.488,0,1.24930557,1,0
India,02-05-2019,Power,3.36798,1556755200,3.368,0,1.214313158,1,0
India,03-05-2019,Power,3.27318,1556841600,3.273,0,1.185761989,1,0
India,04-05-2019,Power,3.31118,1556928000,3.311,0,1.197304621,1,0
India,05-05-2019,Power,3.36683,1557014400,3.367,0,1.213971649,1,0
India,06-05-2019,Power,3.57948,1557100800,3.579,0,1.275217538,1,0
India,07-05-2019,Power,3.57473,1557187200,3.575,0,1.273889649,1,0
India,08-05-2019,Power,3.59761,1557273600,3.598,0,1.280269736,1,0
India,09-05-2019,Power,3.65,1557360000,3.65,0,1.294727168,1,0
India,10-05-2019,Power,3.72041,1557446400,3.72,0,1.313833877,1,0
India,11-05-2019,Power,3.67316,1557532800,3.673,0,1.301052327,1,0
India,12-05-2019,Power,3.56679,1557619200,3.567,0,1.271666032,1,0
India,13-05-2019,Power,3.60117,1557705600,3.601,0,1.281258793,1,0
India,14-05-2019,Power,3.60779,1557792000,3.608,0,1.283095397,1,0
India,15-05-2019,Power,3.61441,1557878400,3.614,0,1.284928633,1,0
India,16-05-2019,Power,3.695,1557964800,3.695,0,1.306980554,1,0
India,17-05-2019,Power,3.62776,1558051200,3.628,0,1.288615378,1,0
India,18-05-2019,Power,3.53614,1558137600,3.536,0,1.263035737,1,0
India,19-05-2019,Power,3.55053,1558224000,3.551,0,1.267096888,1,0
India,20-05-2019,Power,3.74639,1558310400,3.746,0,1.32079271,1,0
India,21-05-2019,Power,3.8634,1558396800,3.863,0,1.351547625,1,0
India,22-05-2019,Power,3.85116,1558483200,3.851,0,1.348374402,1,0
India,23-05-2019,Power,3.8224,1558569600,3.822,0,1.340878498,1,0
India,24-05-2019,Power,3.67428,1558656000,3.674,0,1.301357195,1,0
India,25-05-2019,Power,3.66606,1558742400,3.666,0,1.299117516,1,0
India,26-05-2019,Power,3.54689,1558828800,3.547,0,1.266071163,1,0
India,27-05-2019,Power,3.76608,1558915200,3.766,0,1.326034673,1,0
India,28-05-2019,Power,3.85603,1559001600,3.856,0,1.349638157,1,0
India,29-05-2019,Power,3.92784,1559088000,3.928,0,1.368089656,1,0
India,30-05-2019,Power,3.94026,1559174400,3.94,0,1.371246711,1,0
India,31-05-2019,Power,3.82273,1559260800,3.823,0,1.340964827,1,0
India,01-06-2019,Power,3.70538,1559347200,3.705,0,1.309785818,1,0
India,02-06-2019,Power,3.59348,1559433600,3.593,0,1.279121092,1,0
India,03-06-2019,Power,3.49432,1559520000,3.494,0,1.251138793,1,0
India,04-06-2019,Power,3.62593,1559606400,3.626,0,1.288110807,1,0
India,05-06-2019,Power,3.72404,1559692800,3.724,0,1.3148091,1,0
India,06-06-2019,Power,3.82214,1559779200,3.822,0,1.340810475,1,0
India,07-06-2019,Power,3.7604,1559865600,3.76,0,1.324525335,1,0
India,08-06-2019,Power,3.68785,1559952000,3.688,0,1.305043632,1,0
India,09-06-2019,Power,3.73277,1560038400,3.733,0,1.317150585,1,0
India,10-06-2019,Power,3.67482,1560124800,3.675,0,1.301504152,1,0
India,11-06-2019,Power,3.71673,1560211200,3.717,0,1.312844249,1,0
India,12-06-2019,Power,3.53724,1560297600,3.537,0,1.263346762,1,0
India,13-06-2019,Power,3.44165,1560384000,3.442,0,1.235951008,1,0
India,14-06-2019,Power,3.66028,1560470400,3.66,0,1.297539647,1,0
India,15-06-2019,Power,3.52963,1560556800,3.53,0,1.26119305,1,0
India,16-06-2019,Power,3.26783,1560643200,3.268,0,1.184126156,1,0
India,17-06-2019,Power,3.32396,1560729600,3.324,0,1.201156843,1,0
India,18-06-2019,Power,3.35131,1560816000,3.351,0,1.209351314,1,0
India,19-06-2019,Power,3.45443,1560902400,3.454,0,1.239657465,1,0
India,20-06-2019,Power,3.53195,1560988800,3.532,0,1.261850126,1,0
India,21-06-2019,Power,3.63125,1561075200,3.631,0,1.289576942,1,0
India,22-06-2019,Power,3.59579,1561161600,3.596,0,1.279763717,1,0
India,23-06-2019,Power,3.44419,1561248000,3.444,0,1.236688753,1,0
India,24-06-2019,Power,3.55523,1561334400,3.555,0,1.268419759,1,0
India,25-06-2019,Power,3.64543,1561420800,3.645,0,1.293474328,1,0
India,26-06-2019,Power,3.61254,1561507200,3.613,0,1.284411126,1,0
India,27-06-2019,Power,3.52314,1561593600,3.523,0,1.259352637,1,0
India,28-06-2019,Power,3.4755,1561680000,3.476,0,1.245738354,1,0
India,29-06-2019,Power,3.46747,1561766400,3.467,0,1.243425221,1,0
India,30-06-2019,Power,3.29636,1561852800,3.296,0,1.192818829,1,0
India,01-07-2019,Power,3.35279,1561939200,3.353,0,1.209792835,1,0
India,02-07-2019,Power,3.40914,1562025600,3.409,0,1.22646006,1,0
India,03-07-2019,Power,3.45168,1562112000,3.452,0,1.238861069,1,0
India,04-07-2019,Power,3.3484,1562198400,3.348,0,1.20848262,1,0
India,05-07-2019,Power,3.22371,1562284800,3.224,0,1.17053287,1,0
India,06-07-2019,Power,3.10138,1562371200,3.101,0,1.131847174,1,0
India,07-07-2019,Power,2.88349,1562457600,2.883,0,1.059001366,1,0
India,08-07-2019,Power,3.05582,1562544000,3.056,0,1.117047969,1,0
India,09-07-2019,Power,3.01282,1562630400,3.013,0,1.102876517,1,0
India,10-07-2019,Power,3.04646,1562716800,3.046,0,1.113980261,1,0
India,11-07-2019,Power,3.01125,1562803200,3.011,0,1.102355275,1,0
India,12-07-2019,Power,3.20468,1562889600,3.205,0,1.164612241,1,0
India,13-07-2019,Power,3.19364,1562976000,3.194,0,1.161161332,1,0
India,14-07-2019,Power,2.9809,1563062400,2.981,0,1.092225268,1,0
India,15-07-2019,Power,3.06496,1563148800,3.065,0,1.120034519,1,0
India,16-07-2019,Power,3.07206,1563235200,3.072,0,1.122348346,1,0
India,17-07-2019,Power,3.2647,1563321600,3.265,0,1.183167875,1,0
India,18-07-2019,Power,3.40705,1563408000,3.407,0,1.225846814,1,0
India,19-07-2019,Power,3.50212,1563494400,3.502,0,1.253368499,1,0
India,20-07-2019,Power,3.47878,1563580800,3.479,0,1.246681658,1,0
India,21-07-2019,Power,3.35875,1563667200,3.359,0,1.211568881,1,0
India,22-07-2019,Power,3.52373,1563753600,3.524,0,1.259520088,1,0
India,23-07-2019,Power,3.62356,1563840000,3.624,0,1.287456968,1,0
India,24-07-2019,Power,3.48245,1563926400,3.482,0,1.247736069,1,0
India,25-07-2019,Power,3.19543,1564012800,3.195,0,1.161721664,1,0
India,26-07-2019,Power,3.0305,1564099200,3.03,0,1.108727622,1,0
India,27-07-2019,Power,2.854,1564185600,2.854,0,1.048721519,1,0
India,28-07-2019,Power,2.70757,1564272000,2.708,0,0.996051554,1,0
India,29-07-2019,Power,2.86689,1564358400,2.867,0,1.053227819,1,0
India,30-07-2019,Power,3.02639,1564444800,3.026,0,1.10737049,1,0
India,31-07-2019,Power,3.03732,1564531200,3.037,0,1.110975548,1,0
India,01-08-2019,Power,3.01532,1564617600,3.015,0,1.103705961,1,0
India,02-08-2019,Power,2.9437,1564704000,2.944,0,1.079667294,1,0
India,03-08-2019,Power,2.89878,1564790400,2.899,0,1.064289959,1,0
India,04-08-2019,Power,2.83402,1564876800,2.834,0,1.041696198,1,0
India,05-08-2019,Power,2.96412,1564963200,2.964,0,1.086580192,1,0
India,06-08-2019,Power,2.8562,1565049600,2.856,0,1.04949207,1,0
India,07-08-2019,Power,2.75108,1565136000,2.751,0,1.011993562,1,0
India,08-08-2019,Power,2.83531,1565222400,2.835,0,1.042151279,1,0
India,09-08-2019,Power,2.76762,1565308800,2.768,0,1.017987745,1,0
India,10-08-2019,Power,2.76762,1565395200,2.768,0,1.017987745,1,0
India,11-08-2019,Power,2.79801,1565481600,2.798,0,1.02890845,1,0
India,12-08-2019,Power,3.03537,1565568000,3.035,0,1.110333328,1,0
India,13-08-2019,Power,2.99882,1565654400,2.999,0,1.098218878,1,0
India,14-08-2019,Power,2.91075,1565740800,2.911,0,1.06841078,1,0
India,15-08-2019,Power,2.54935,1565827200,2.549,0,0.935838425,1,0
India,16-08-2019,Power,2.68792,1565913600,2.688,0,0.98876766,1,0
India,17-08-2019,Power,2.69729,1566000000,2.697,0,0.992247565,1,0
India,18-08-2019,Power,2.6736,1566086400,2.674,0,0.983425879,1,0
India,19-08-2019,Power,2.91179,1566172800,2.912,0,1.068768012,1,0
India,20-08-2019,Power,2.98991,1566259200,2.99,0,1.095243287,1,0
India,21-08-2019,Power,2.99828,1566345600,2.998,0,1.098038791,1,0
India,22-08-2019,Power,3.00666,1566432000,3.007,0,1.100829828,1,0
India,23-08-2019,Power,3.03646,1566518400,3.036,0,1.110692363,1,0
India,24-08-2019,Power,2.9105,1566604800,2.91,0,1.068324888,1,0
India,25-08-2019,Power,2.89911,1566691200,2.899,0,1.064403793,1,0
India,26-08-2019,Power,3.02064,1566777600,3.021,0,1.105468729,1,0
India,27-08-2019,Power,3.16766,1566864000,3.168,0,1.152993145,1,0
India,28-08-2019,Power,3.31468,1566950400,3.315,0,1.198361088,1,0
India,29-08-2019,Power,3.37182,1567036800,3.372,0,1.215452658,1,0
India,30-08-2019,Power,3.34713,1567123200,3.347,0,1.208103262,1,0
India,31-08-2019,Power,3.31037,1567209600,3.31,0,1.197059966,1,0
India,01-09-2019,Power,3.03641,1567296000,3.036,0,1.110675897,1,0
India,02-09-2019,Power,3.04031,1567382400,3.04,0,1.111959484,1,0
India,03-09-2019,Power,3.10561,1567468800,3.106,0,1.133210153,1,0
India,04-09-2019,Power,3.08076,1567555200,3.081,0,1.12517632,1,0
India,05-09-2019,Power,3.03052,1567641600,3.031,0,1.108734222,1,0
India,06-09-2019,Power,3.00391,1567728000,3.004,0,1.099914773,1,0
India,07-09-2019,Power,2.93753,1567814400,2.938,0,1.077569092,1,0
India,08-09-2019,Power,2.81562,1567900800,2.816,0,1.035182486,1,0
India,09-09-2019,Power,2.98374,1567987200,2.984,0,1.093177547,1,0
India,10-09-2019,Power,3.10964,1568073600,3.11,0,1.134506964,1,0
India,11-09-2019,Power,3.15065,1568160000,3.151,0,1.147608781,1,0
India,12-09-2019,Power,3.03305,1568246400,3.033,0,1.109568714,1,0
India,13-09-2019,Power,3.00177,1568332800,3.002,0,1.099202115,1,0
India,14-09-2019,Power,3.03493,1568419200,3.035,0,1.11018836,1,0
India,15-09-2019,Power,2.93882,1568505600,2.939,0,1.07800814,1,0
India,16-09-2019,Power,3.03754,1568592000,3.038,0,1.111047977,1,0
India,17-09-2019,Power,3.10509,1568678400,3.105,0,1.1330427,1,0
India,18-09-2019,Power,3.08372,1568764800,3.084,0,1.12613666,1,0
India,19-09-2019,Power,3.08044,1568851200,3.08,0,1.125072444,1,0
India,20-09-2019,Power,3.14807,1568937600,3.148,0,1.146789567,1,0
India,21-09-2019,Power,3.16664,1569024000,3.167,0,1.152671089,1,0
India,22-09-2019,Power,2.9266,1569110400,2.927,0,1.07384134,1,0
India,23-09-2019,Power,3.10555,1569196800,3.106,0,1.133190833,1,0
India,24-09-2019,Power,3.07775,1569283200,3.078,0,1.124198811,1,0
India,25-09-2019,Power,2.95736,1569369600,2.957,0,1.084296978,1,0
India,26-09-2019,Power,2.84454,1569456000,2.845,0,1.045401367,1,0
India,27-09-2019,Power,2.7432,1569542400,2.743,0,1.009125122,1,0
India,28-09-2019,Power,2.61798,1569628800,2.618,0,0.962403028,1,0
India,29-09-2019,Power,3.3918,1569715200,3.392,0,1.221360754,1,0
India,30-09-2019,Power,3.3644,1569801600,3.364,0,1.213249641,1,0
India,01-10-2019,Power,2.62347,1569888000,2.623,0,0.964497869,1,0
India,02-10-2019,Power,2.61368,1569974400,2.614,0,0.96075919,1,0
India,03-10-2019,Power,2.81702,1570060800,2.817,0,1.035679589,1,0
India,04-10-2019,Power,2.92135,1570147200,2.921,0,1.072045838,1,0
India,05-10-2019,Power,2.9788,1570233600,2.979,0,1.091520535,1,0
India,06-10-2019,Power,2.86953,1570320000,2.87,0,1.054148253,1,0
India,07-10-2019,Power,2.88692,1570406400,2.887,0,1.06019019,1,0
India,08-10-2019,Power,2.66792,1570492800,2.668,0,0.981299143,1,0
India,09-10-2019,Power,2.85328,1570579200,2.853,0,1.04846921,1,0
