country,date,sector,value,timestamp,rounded_value,Treat,Lockdown,Lockdown*Treat,ln_value
India,20-07-2020,Residential,0.26373,1595203200,0.264,1,1,1,-1.332829426
India,21-07-2020,Residential,0.276181,1595289600,0.276,1,1,1,-1.286698831
India,22-07-2020,Residential,0.26867,1595376000,0.269,1,1,1,-1.314271418
India,23-07-2020,Residential,0.262338,1595462400,0.262,1,1,1,-1.33812153
India,24-07-2020,Residential,0.259034,1595548800,0.259,1,1,1,-1.350795952
India,25-07-2020,Residential,0.259474,1595635200,0.259,1,1,1,-1.349098774
India,26-07-2020,Residential,0.258351,1595721600,0.258,1,1,1,-1.353436154
India,27-07-2020,Residential,0.258234,1595808000,0.258,1,1,1,-1.353889128
India,28-07-2020,Residential,0.259078,1595894400,0.259,1,1,1,-1.350626104
India,29-07-2020,Residential,0.260227,1595980800,0.26,1,1,1,-1.346200952
India,30-07-2020,Residential,0.258863,1596067200,0.259,1,1,1,-1.351456315
India,31-07-2020,Residential,0.259135,1596153600,0.259,1,1,1,-1.350406118
India,01-08-2020,Residential,0.261415,1596240000,0.261,1,1,1,-1.341646096
India,02-08-2020,Residential,0.258554,1596326400,0.259,1,1,1,-1.352650709
India,03-08-2020,Residential,0.259525,1596412800,0.26,1,1,1,-1.348902242
India,04-08-2020,Residential,0.259185,1596499200,0.259,1,1,1,-1.350213187
India,05-08-2020,Residential,0.258892,1596585600,0.259,1,1,1,-1.351344293
India,06-08-2020,Residential,0.256948,1596672000,0.257,1,1,1,-1.358881549
India,07-08-2020,Residential,0.256358,1596758400,0.256,1,1,1,-1.361180374
India,08-08-2020,Residential,0.255773,1596844800,0.256,1,1,1,-1.363464947
India,09-08-2020,Residential,0.258463,1596931200,0.258,1,1,1,-1.353002729
India,10-08-2020,Residential,0.257654,1597017600,0.258,1,1,1,-1.356137679
India,11-08-2020,Residential,0.256682,1597104000,0.257,1,1,1,-1.359917314
India,12-08-2020,Residential,0.256359,1597190400,0.256,1,1,1,-1.361176473
India,13-08-2020,Residential,0.25703,1597276800,0.257,1,1,1,-1.358562469
India,14-08-2020,Residential,0.256717,1597363200,0.257,1,1,1,-1.359780968
India,15-08-2020,Residential,0.256833,1597449600,0.257,1,1,1,-1.359329211
India,16-08-2020,Residential,0.256159,1597536000,0.256,1,1,1,-1.361956934
India,17-08-2020,Residential,0.256107,1597622400,0.256,1,1,1,-1.362159953
India,18-08-2020,Residential,0.257026,1597708800,0.257,1,1,1,-1.358578032
India,19-08-2020,Residential,0.259756,1597795200,0.26,1,1,1,-1.34801255
India,20-08-2020,Residential,0.263555,1597881600,0.264,1,1,1,-1.333493204
India,21-08-2020,Residential,0.26727,1597968000,0.267,1,1,1,-1.319495896
India,22-08-2020,Residential,0.260347,1598054400,0.26,1,1,1,-1.345739922
India,23-08-2020,Residential,0.257693,1598140800,0.258,1,1,1,-1.355986325
India,24-08-2020,Residential,0.256555,1598227200,0.257,1,1,1,-1.360412212
India,25-08-2020,Residential,0.257363,1598313600,0.257,1,1,1,-1.357267739
India,26-08-2020,Residential,0.263381,1598400000,0.263,1,1,1,-1.334153626
India,27-08-2020,Residential,0.274078,1598486400,0.274,1,1,1,-1.294342542
India,28-08-2020,Residential,0.270315,1598572800,0.27,1,1,1,-1.308167333
India,29-08-2020,Residential,0.264457,1598659200,0.264,1,1,1,-1.330076612
India,30-08-2020,Residential,0.262849,1598745600,0.263,1,1,1,-1.336175556
India,31-08-2020,Residential,0.265466,1598832000,0.265,1,1,1,-1.326268507
India,01-09-2020,Residential,0.270159,1598918400,0.27,1,1,1,-1.308744604
India,02-09-2020,Residential,0.268527,1599004800,0.269,1,1,1,-1.314803811
India,03-09-2020,Residential,0.2712,1599091200,0.271,1,1,1,-1.304898723
India,04-09-2020,Residential,0.278729,1599177600,0.279,1,1,1,-1.277515295
India,05-09-2020,Residential,0.273446,1599264000,0.273,1,1,1,-1.296651117
India,06-09-2020,Residential,0.27795,1599350400,0.278,1,1,1,-1.280314038
India,07-09-2020,Residential,0.279482,1599436800,0.279,1,1,1,-1.274817389
India,08-09-2020,Residential,0.277119,1599523200,0.277,1,1,1,-1.283308262
India,09-09-2020,Residential,0.275413,1599609600,0.275,1,1,1,-1.28948349
India,10-09-2020,Residential,0.275599,1599696000,0.276,1,1,1,-1.288808368
India,11-09-2020,Residential,0.277155,1599782400,0.277,1,1,1,-1.283178363
India,12-09-2020,Residential,0.274935,1599868800,0.275,1,1,1,-1.291220573
India,13-09-2020,Residential,0.274152,1599955200,0.274,1,1,1,-1.294072582
India,14-09-2020,Residential,0.275165,1600041600,0.275,1,1,1,-1.290384361
India,15-09-2020,Residential,0.275738,1600128000,0.276,1,1,1,-1.288304139
India,16-09-2020,Residential,0.276969,1600214400,0.277,1,1,1,-1.283849692
India,17-09-2020,Residential,0.276586,1600300800,0.277,1,1,1,-1.285233476
India,18-09-2020,Residential,0.27709,1600387200,0.277,1,1,1,-1.283412916
India,19-09-2020,Residential,0.279095,1600473600,0.279,1,1,1,-1.276203053
India,20-09-2020,Residential,0.27781,1600560000,0.278,1,1,1,-1.280817852
India,21-09-2020,Residential,0.275042,1600646400,0.275,1,1,1,-1.290831466
India,22-09-2020,Residential,0.277426,1600732800,0.277,1,1,1,-1.282201048
India,23-09-2020,Residential,0.279619,1600819200,0.28,1,1,1,-1.274327317
India,24-09-2020,Residential,0.281379,1600905600,0.281,1,1,1,-1.268052764
India,25-09-2020,Residential,0.287097,1600992000,0.287,1,1,1,-1.247935141
India,26-09-2020,Residential,0.299482,1601078400,0.299,1,1,1,-1.205700963
India,27-09-2020,Residential,0.299742,1601164800,0.3,1,1,1,-1.204833174
India,28-09-2020,Residential,0.297256,1601251200,0.297,1,1,1,-1.213161559
India,29-09-2020,Residential,0.296671,1601337600,0.297,1,1,1,-1.215131498
India,30-09-2020,Residential,0.296283,1601424000,0.296,1,1,1,-1.2164402
India,01-10-2020,Residential,0.286131,1601510400,0.286,1,1,1,-1.251305531
India,02-10-2020,Residential,0.284137,1601596800,0.284,1,1,1,-1.258298763
India,03-10-2020,Residential,0.285173,1601683200,0.285,1,1,1,-1.254659265
India,04-10-2020,Residential,0.287262,1601769600,0.287,1,1,1,-1.247360588
India,05-10-2020,Residential,0.287937,1601856000,0.288,1,1,1,-1.245013573
India,06-10-2020,Residential,0.286083,1601942400,0.286,1,1,1,-1.2514733
India,07-10-2020,Residential,0.286144,1602028800,0.286,1,1,1,-1.251260098
India,08-10-2020,Residential,0.286751,1602115200,0.287,1,1,1,-1.249141036
India,09-10-2020,Residential,0.28894,1602201600,0.289,1,1,1,-1.241536225
India,10-10-2020,Residential,0.288604,1602288000,0.289,1,1,1,-1.242699773
India,11-10-2020,Residential,0.288452,1602374400,0.288,1,1,1,-1.243226585
India,12-10-2020,Residential,0.290894,1602460800,0.291,1,1,1,-1.234796339
India,13-10-2020,Residential,0.296891,1602547200,0.297,1,1,1,-1.214390211
India,14-10-2020,Residential,0.296438,1602633600,0.296,1,1,1,-1.215917189
India,15-10-2020,Residential,0.296536,1602720000,0.297,1,1,1,-1.215586651
India,16-10-2020,Residential,0.29603,1602806400,0.296,1,1,1,-1.217294478
India,17-10-2020,Residential,0.296404,1602892800,0.296,1,1,1,-1.21603189
India,18-10-2020,Residential,0.299479,1602979200,0.299,1,1,1,-1.205710981
India,19-10-2020,Residential,0.300839,1603065600,0.301,1,1,1,-1.201180041
India,20-10-2020,Residential,0.305525,1603152000,0.306,1,1,1,-1.185723671
India,21-10-2020,Residential,0.314903,1603238400,0.315,1,1,1,-1.155490624
India,22-10-2020,Residential,0.321386,1603324800,0.321,1,1,1,-1.135112386
India,23-10-2020,Residential,0.324558,1603411200,0.325,1,1,1,-1.125291022
India,24-10-2020,Residential,0.324459,1603497600,0.324,1,1,1,-1.125596099
India,25-10-2020,Residential,0.334035,1603584000,0.334,1,1,1,-1.096509501
India,26-10-2020,Residential,0.342917,1603670400,0.343,1,1,1,-1.070266844
India,27-10-2020,Residential,0.334176,1603756800,0.334,1,1,1,-1.096087479
India,28-10-2020,Residential,0.330435,1603843200,0.33,1,1,1,-1.107345311
India,29-10-2020,Residential,0.34045,1603929600,0.34,1,1,1,-1.077487007
India,30-10-2020,Residential,0.342527,1604016000,0.343,1,1,1,-1.071404792
India,31-10-2020,Residential,0.338842,1604102400,0.339,1,1,1,-1.082221357
India,01-11-2020,Residential,0.348381,1604188800,0.348,1,1,1,-1.054458571
India,02-11-2020,Residential,0.346715,1604275200,0.347,1,1,1,-1.059252162
India,03-11-2020,Residential,0.351503,1604361600,0.352,1,1,1,-1.045537033
India,04-11-2020,Residential,0.360004,1604448000,0.36,1,1,1,-1.021640136
India,05-11-2020,Residential,0.36409,1604534400,0.364,1,1,1,-1.010354189
India,06-11-2020,Residential,0.367373,1604620800,0.367,1,1,1,-1.001377598
India,07-11-2020,Residential,0.364042,1604707200,0.364,1,1,1,-1.010486033
India,08-11-2020,Residential,0.363976,1604793600,0.364,1,1,1,-1.010667348
India,09-11-2020,Residential,0.362404,1604880000,0.362,1,1,1,-1.014995667
India,10-11-2020,Residential,0.36519,1604966400,0.365,1,1,1,-1.007337513
India,11-11-2020,Residential,0.365797,1605052800,0.366,1,1,1,-1.005676744
India,12-11-2020,Residential,0.371413,1605139200,0.371,1,1,1,-0.990440628
India,13-11-2020,Residential,0.366354,1605225600,0.366,1,1,1,-1.0041552
India,14-11-2020,Residential,0.379565,1605312000,0.38,1,1,1,-0.968729419
India,15-11-2020,Residential,0.403085,1605398400,0.403,1,1,1,-0.908607821
India,16-11-2020,Residential,0.459466,1605484800,0.459,1,1,1,-0.777690333
India,17-11-2020,Residential,0.457578,1605571200,0.458,1,1,1,-0.781807917
India,18-11-2020,Residential,0.511462,1605657600,0.511,1,1,1,-0.670481988
India,19-11-2020,Residential,0.556635,1605744000,0.557,1,1,1,-0.58584555
India,20-11-2020,Residential,0.592561,1605830400,0.593,1,1,1,-0.523301458
India,21-11-2020,Residential,0.7396,1605916800,0.74,1,1,1,-0.301645779
India,22-11-2020,Residential,0.823039,1606003200,0.823,1,1,1,-0.194751692
India,23-11-2020,Residential,0.729147,1606089600,0.729,1,1,1,-0.315879921
India,24-11-2020,Residential,0.662196,1606176000,0.662,1,1,1,-0.412193694
India,25-11-2020,Residential,0.571351,1606262400,0.571,1,1,1,-0.559751547
India,26-11-2020,Residential,0.573771,1606348800,0.574,1,1,1,-0.555524917
India,27-11-2020,Residential,0.570291,1606435200,0.57,1,1,1,-0.561608522
India,28-11-2020,Residential,0.620789,1606521600,0.621,1,1,1,-0.476764029
India,29-11-2020,Residential,0.637582,1606608000,0.638,1,1,1,-0.450072383
India,30-11-2020,Residential,0.628282,1606694400,0.628,1,1,1,-0.464766169
India,01-12-2020,Residential,0.549702,1606780800,0.55,1,1,1,-0.598378966
India,02-12-2020,Residential,0.509284,1606867200,0.509,1,1,1,-0.674749461
India,03-12-2020,Residential,0.518303,1606953600,0.518,1,1,1,-0.657195266
India,04-12-2020,Residential,0.482432,1607040000,0.482,1,1,1,-0.728915301
India,05-12-2020,Residential,0.433343,1607126400,0.433,1,1,1,-0.836225717
India,06-12-2020,Residential,0.435897,1607212800,0.436,1,1,1,-0.830349302
India,07-12-2020,Residential,0.439529,1607299200,0.44,1,1,1,-0.82205158
India,08-12-2020,Residential,0.486501,1607385600,0.487,1,1,1,-0.720516322
India,09-12-2020,Residential,0.474133,1607472000,0.474,1,1,1,-0.746267406
India,10-12-2020,Residential,0.492344,1607558400,0.492,1,1,1,-0.70857762
India,11-12-2020,Residential,0.493021,1607644800,0.493,1,1,1,-0.707203509
India,12-12-2020,Residential,0.594405,1607731200,0.594,1,1,1,-0.520194374
India,13-12-2020,Residential,0.879413,1607817600,0.879,1,1,1,-0.12850064
India,14-12-2020,Residential,1.18323,1607904000,1.183,1,1,1,0.168247987
India,15-12-2020,Residential,1.30953,1607990400,1.31,1,1,1,0.269668294
India,16-12-2020,Residential,1.46109,1608076800,1.461,1,1,1,0.379182733
India,17-12-2020,Residential,1.92485,1608163200,1.925,1,1,1,0.654848043
India,18-12-2020,Residential,2.30204,1608249600,2.302,1,1,1,0.833795686
India,19-12-2020,Residential,2.16596,1608336000,2.166,1,1,1,0.772863681
India,20-12-2020,Residential,2.0204,1608422400,2.02,1,1,1,0.703295512
India,21-12-2020,Residential,1.75654,1608508800,1.757,1,1,1,0.563345965
India,22-12-2020,Residential,1.57169,1608595200,1.572,1,1,1,0.452151474
India,23-12-2020,Residential,1.42894,1608681600,1.429,1,1,1,0.356932911
India,24-12-2020,Residential,1.44929,1608768000,1.449,1,1,1,0.371073781
India,25-12-2020,Residential,1.51786,1608854400,1.518,1,1,1,0.417301448
India,26-12-2020,Residential,1.66282,1608940800,1.663,1,1,1,0.508514956
India,27-12-2020,Residential,1.59841,1609027200,1.598,1,1,1,0.469009385
India,28-12-2020,Residential,1.87866,1609113600,1.879,1,1,1,0.630558757
India,29-12-2020,Residential,2.02133,1609200000,2.021,1,1,1,0.703755711
India,30-12-2020,Residential,2.11745,1609286400,2.117,1,1,1,0.750212535
India,31-12-2020,Residential,2.15416,1609372800,2.154,1,1,1,0.767400856
India,01-01-2021,Residential,1.94876,1609459200,1.949,1,1,1,0.667193273
India,02-01-2021,Residential,1.41439,1609545600,1.414,1,1,1,0.346698343
India,03-01-2021,Residential,0.900979,1609632000,0.901,1,1,1,-0.104273329
India,04-01-2021,Residential,0.589828,1609718400,0.59,1,1,1,-0.52792431
India,05-01-2021,Residential,0.576415,1609804800,0.576,1,1,1,-0.550927392
India,06-01-2021,Residential,0.644392,1609891200,0.644,1,1,1,-0.439448042
India,07-01-2021,Residential,0.838383,1609977600,0.838,1,1,1,-0.176280242
India,08-01-2021,Residential,1.01308,1610064000,1.013,1,1,1,0.012995195
India,09-01-2021,Residential,0.849994,1610150400,0.85,1,1,1,-0.162525988
India,10-01-2021,Residential,1.08631,1610236800,1.086,1,1,1,0.082786632
India,11-01-2021,Residential,1.4943,1610323200,1.494,1,1,1,0.40165787
India,12-01-2021,Residential,1.92822,1610409600,1.928,1,1,1,0.656597298
India,13-01-2021,Residential,2.08317,1610496000,2.083,1,1,1,0.733890772
India,14-01-2021,Residential,1.96611,1610582400,1.966,1,1,1,0.676056971
India,15-01-2021,Residential,1.83993,1610668800,1.84,1,1,1,0.609727527
India,16-01-2021,Residential,1.90771,1610755200,1.908,1,1,1,0.64590357
India,17-01-2021,Residential,1.80608,1610841600,1.806,1,1,1,0.591158751
India,18-01-2021,Residential,1.38482,1610928000,1.385,1,1,1,0.325570167
India,19-01-2021,Residential,1.17883,1611014400,1.179,1,1,1,0.164522421
India,20-01-2021,Residential,1.27575,1611100800,1.276,1,1,1,0.243534241
India,21-01-2021,Residential,1.4357,1611187200,1.436,1,1,1,0.361652535
India,22-01-2021,Residential,1.45115,1611273600,1.451,1,1,1,0.372356346
India,23-01-2021,Residential,1.38735,1611360000,1.387,1,1,1,0.327395453
India,24-01-2021,Residential,1.55906,1611446400,1.559,1,1,1,0.444083076
India,25-01-2021,Residential,1.80885,1611532800,1.809,1,1,1,0.592691284
India,26-01-2021,Residential,2.05842,1611619200,2.058,1,1,1,0.721938698
India,27-01-2021,Residential,2.16359,1611705600,2.164,1,1,1,0.771768879
India,28-01-2021,Residential,2.11143,1611792000,2.111,1,1,1,0.747365443
India,29-01-2021,Residential,2.07575,1611878400,2.076,1,1,1,0.730322534
India,30-01-2021,Residential,2.10493,1611964800,2.105,1,1,1,0.744282212
India,31-01-2021,Residential,1.84727,1612051200,1.847,1,1,1,0.613708874
India,01-02-2021,Residential,1.50553,1612137600,1.506,1,1,1,0.409144996
India,02-02-2021,Residential,1.10965,1612224000,1.11,1,1,1,0.10404465
India,03-02-2021,Residential,0.781696,1612310400,0.782,1,1,1,-0.246289361
India,04-02-2021,Residential,0.799041,1612396800,0.799,1,1,1,-0.22434302
India,05-02-2021,Residential,0.929876,1612483200,0.93,1,1,1,-0.072704035
India,06-02-2021,Residential,1.03129,1612569600,1.031,1,1,1,0.030810446
India,07-02-2021,Residential,1.02223,1612656000,1.022,1,1,1,0.021986515
India,08-02-2021,Residential,0.78691,1612742400,0.787,1,1,1,-0.239641395
India,09-02-2021,Residential,0.614325,1612828800,0.614,1,1,1,-0.487231175
India,10-02-2021,Residential,0.515392,1612915200,0.515,1,1,1,-0.662827503
India,11-02-2021,Residential,0.515827,1613001600,0.516,1,1,1,-0.661983841
India,12-02-2021,Residential,0.510067,1613088000,0.51,1,1,1,-0.673213189
India,13-02-2021,Residential,0.524615,1613174400,0.525,1,1,1,-0.645090619
India,14-02-2021,Residential,0.503997,1613260800,0.504,1,1,1,-0.685184963
India,15-02-2021,Residential,0.482247,1613347200,0.482,1,1,1,-0.729298848
India,16-02-2021,Residential,0.479846,1613433600,0.48,1,1,1,-0.73429006
India,17-02-2021,Residential,0.47789,1613520000,0.478,1,1,1,-0.738374698
India,18-02-2021,Residential,0.457191,1613606400,0.457,1,1,1,-0.782654032
India,19-02-2021,Residential,0.445543,1613692800,0.446,1,1,1,-0.808461516
India,20-02-2021,Residential,0.429222,1613779200,0.429,1,1,1,-0.845781011
India,21-02-2021,Residential,0.402537,1613865600,0.403,1,1,1,-0.909968261
India,22-02-2021,Residential,0.388378,1613952000,0.388,1,1,1,-0.945776187
India,23-02-2021,Residential,0.390582,1614038400,0.391,1,1,1,-0.940117345
India,24-02-2021,Residential,0.389508,1614124800,0.39,1,1,1,-0.942870875
India,25-02-2021,Residential,0.383392,1614211200,0.383,1,1,1,-0.958697315
India,26-02-2021,Residential,0.385403,1614297600,0.385,1,1,1,-0.953465739
India,27-02-2021,Residential,0.411197,1614384000,0.411,1,1,1,-0.888682861
India,28-02-2021,Residential,0.4171,1614470400,0.417,1,1,1,-0.874429278
India,01-03-2021,Residential,0.390214,1614556800,0.39,1,1,1,-0.941059972
India,02-03-2021,Residential,0.381472,1614643200,0.381,1,1,1,-0.963717825
India,03-03-2021,Residential,0.371,1614729600,0.371,1,1,1,-0.991553216
India,04-03-2021,Residential,0.372425,1614816000,0.372,1,1,1,-0.987719604
India,05-03-2021,Residential,0.382502,1614902400,0.383,1,1,1,-0.961021397
India,06-03-2021,Residential,0.366985,1614988800,0.367,1,1,1,-1.002434304
India,07-03-2021,Residential,0.370043,1615075200,0.37,1,1,1,-0.994136064
India,08-03-2021,Residential,0.376915,1615161600,0.377,1,1,1,-0.975735581
India,09-03-2021,Residential,0.365369,1615248000,0.365,1,1,1,-1.006847477
India,10-03-2021,Residential,0.364608,1615334400,0.365,1,1,1,-1.008932475
India,11-03-2021,Residential,0.3709,1615420800,0.371,1,1,1,-0.991822794
India,12-03-2021,Residential,0.387153,1615507200,0.387,1,1,1,-0.948935315
India,13-03-2021,Residential,0.367444,1615593600,0.367,1,1,1,-1.001184353
India,14-03-2021,Residential,0.364882,1615680000,0.365,1,1,1,-1.008181265
India,15-03-2021,Residential,0.356302,1615766400,0.356,1,1,1,-1.031976593
India,16-03-2021,Residential,0.347312,1615852800,0.347,1,1,1,-1.057531768
India,17-03-2021,Residential,0.347765,1615939200,0.348,1,1,1,-1.056228315
India,18-03-2021,Residential,0.34889,1616025600,0.349,1,1,1,-1.052998593
India,19-03-2021,Residential,0.345475,1616112000,0.345,1,1,1,-1.062834997
India,20-03-2021,Residential,0.342385,1616198400,0.342,1,1,1,-1.071819444
India,21-03-2021,Residential,0.347649,1616284800,0.348,1,1,1,-1.056561929
India,22-03-2021,Residential,0.364109,1616371200,0.364,1,1,1,-1.010302006
India,23-03-2021,Residential,0.365989,1616457600,0.366,1,1,1,-1.005152001
India,24-03-2021,Residential,0.365091,1616544000,0.365,1,1,1,-1.007608641
India,25-03-2021,Residential,0.361219,1616630400,0.361,1,1,1,-1.018270856
India,26-03-2021,Residential,0.340398,1616716800,0.34,1,1,1,-1.077639758
India,27-03-2021,Residential,0.325218,1616803200,0.325,1,1,1,-1.123259552
India,28-03-2021,Residential,0.319471,1616889600,0.319,1,1,1,-1.141088776
India,29-03-2021,Residential,0.328652,1616976000,0.329,1,1,1,-1.112755839
India,30-03-2021,Residential,0.338482,1617062400,0.338,1,1,1,-1.083284364
India,31-03-2021,Residential,0.338765,1617148800,0.339,1,1,1,-1.082448627
India,01-04-2021,Residential,0.350427,1617235200,0.35,1,1,1,-1.048602868
India,02-04-2021,Residential,0.360999,1617321600,0.361,1,1,1,-1.018880091
India,03-04-2021,Residential,0.35906,1617408000,0.359,1,1,1,-1.024265774
India,04-04-2021,Residential,0.344328,1617494400,0.344,1,1,1,-1.066160588
India,05-04-2021,Residential,0.340427,1617580800,0.34,1,1,1,-1.077554567
India,06-04-2021,Residential,0.350968,1617667200,0.351,1,1,1,-1.047060228
India,07-04-2021,Residential,0.353418,1617753600,0.353,1,1,1,-1.040103787
India,08-04-2021,Residential,0.35408,1617840000,0.354,1,1,1,-1.038232403
India,09-04-2021,Residential,0.349672,1617926400,0.35,1,1,1,-1.050759707
India,10-04-2021,Residential,0.34363,1618012800,0.344,1,1,1,-1.068189782
India,11-04-2021,Residential,0.343992,1618099200,0.344,1,1,1,-1.067136878
India,12-04-2021,Residential,0.339057,1618185600,0.339,1,1,1,-1.081587044
India,13-04-2021,Residential,0.335246,1618272000,0.335,1,1,1,-1.092890688
India,14-04-2021,Residential,0.328634,1618358400,0.329,1,1,1,-1.112810609
India,15-04-2021,Residential,0.34932,1618444800,0.349,1,1,1,-1.051766871
India,16-04-2021,Residential,0.342007,1618531200,0.342,1,1,1,-1.072924074
India,17-04-2021,Residential,0.354134,1618617600,0.354,1,1,1,-1.038079906
India,18-04-2021,Residential,0.346237,1618704000,0.346,1,1,1,-1.060631767
India,19-04-2021,Residential,0.341956,1618790400,0.342,1,1,1,-1.073073205
India,20-04-2021,Residential,0.340995,1618876800,0.341,1,1,1,-1.075887465
India,21-04-2021,Residential,0.348268,1618963200,0.348,1,1,1,-1.054782981
India,22-04-2021,Residential,0.37299,1619049600,0.373,1,1,1,-0.986203669
India,23-04-2021,Residential,0.37571,1619136000,0.376,1,1,1,-0.97893771
India,24-04-2021,Residential,0.343512,1619222400,0.344,1,1,1,-1.068533233
India,25-04-2021,Residential,0.324031,1619308800,0.324,1,1,1,-1.126916089
India,26-04-2021,Residential,0.317024,1619395200,0.317,1,1,1,-1.148777798
India,27-04-2021,Residential,0.312131,1619481600,0.312,1,1,1,-1.164332307
India,28-04-2021,Residential,0.310003,1619568000,0.31,1,1,1,-1.171173304
India,29-04-2021,Residential,0.31065,1619654400,0.311,1,1,1,-1.169088402
India,30-04-2021,Residential,0.311913,1619740800,0.312,1,1,1,-1.165030976
